PRIORITY,TYPE,SUBTYPE,RISK_ASSESSMENT,VALUES,UNITS,STUDY_TYPE,EXPOSURE_ROUTE,SPECIES,SOURCE,DETAILS
6,LD0,-,mortality:acute,0.0280212,g/m2,"environmental, unspecified",-,braconid wasp,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.5,ppm,direct,-,springtail,ECOTOX,ECOTOX Details
6,LD0,-,mortality:chronic,8.7,ppm,"topical, general",-,lacewing,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,8.3,mg/kg,intraperitoneal,-,house mouse,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,10,mg/kg,oral,-,japanese quail,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,7,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,500,ppm,"environmental, unspecified",-,braconid wasp,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.213,mg/L,static,-,"motsuga, stone moroko",ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.112,g/m2,foliar spray,-,honey bee,ECOTOX,ECOTOX Details
6,LD0,-,mortality:chronic,2300,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,0.1,ppm,direct,-,springtail,ECOTOX,ECOTOX Details
6,LD0,-,mortality:acute,60,ppm,direct,-,rain beetle,ECOTOX,ECOTOX Details
-1,LD10,-,mortality:chronic,0.000045,mg/org,multiple routes between application groups,-,honey bee,ECOTOX,ECOTOX Details
-1,LD10,-,mortality:chronic,0.000071,mg/org,multiple routes between application groups,-,honey bee,ECOTOX,ECOTOX Details
-1,LD10,-,mortality:chronic,0.000001,mg/org,multiple routes between application groups,-,honey bee,ECOTOX,ECOTOX Details
-1,LD10,-,mortality:chronic,0.00037,mg/org,multiple routes between application groups,-,honey bee,ECOTOX,ECOTOX Details
-1,LD10,-,mortality:chronic,0.000099,mg/org,multiple routes between application groups,-,honey bee,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,200,ppm,direct,-,earthworm,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,244,mg/L,"environmental, unspecified",-,convergent lady beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0252,g/m2,-,-,tufted apple bud moth,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,0.25,mg/L,renewal,-,mud crab,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0175,g/m2,spray,-,parasitic wasp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0503951,g/m2,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,480,ppm,dipped or soaked,-,old world bollworm,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,125,mg/L,"environmental, unspecified",-,common cutworm,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,550,mg/L,"environmental, unspecified",-,parasitoid,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0504,g/m2,"environmental, unspecified",-,pteromalid wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,450,mg/L,"environmental, unspecified",-,braconid wasp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0503951,g/m2,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,36000,mg/kg,oral,-,longneck fieldslug,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,1200,ppm,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.014,g/m2,spray,-,braconid parasitoid wasp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0280212,g/m2,spray,-,parasitic wasp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.014,g/m2,spray,-,damsel bug,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.112,g/m2,foliar spray,-,alkali bee,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,450,mg/L,"environmental, unspecified",-,braconid wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0252,g/m2,-,-,tufted apple bud moth,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,87,ppm,"topical, general",-,asian lady beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,400,mg/L,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0175,g/m2,spray,-,parasitic wasp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,250,ppm,oral,-,common green lacewing,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,7.5,mg/kg,subcutaneous,-,norway rat,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,244,mg/L,"environmental, unspecified",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,500,ppm,"environmental, unspecified",-,parasitoid wasp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,500,ppm,oral,-,fall armyworm,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,87,ppm,"topical, general",-,spotless ladybird beetle,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0175,g/m2,spray,-,parasitic wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,500,ppm,"environmental, unspecified",-,braconid wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,500,ppm,"environmental, unspecified",-,braconid wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,1000,ppm,"environmental, unspecified",-,parasitoid wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,870,ppm,"topical, general",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,5,ppm,direct,-,springtail,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,400,ppm,"environmental, unspecified",-,cucumber moth,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,480,ppm,dipped or soaked,-,old world bollworm,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,100,ppm,spray,-,honey bee,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0504,g/m2,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.014,g/m2,spray,-,braconid parasitoid wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,50000,mg/L,dermal,-,beet armyworm,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.05,g/m2,"environmental, unspecified",-,tomato hornworm,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0175,g/m2,spray,-,parasitic wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,5,ppm,direct,-,springtail,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,480,ppm,"environmental, unspecified",-,old world bollworm,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,87,ppm,"topical, general",-,lacewing,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,900000,mg/kg,spray,-,spotted maize beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,480,ppm,dipped or soaked,-,old world bollworm,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,550,ppm,spray,-,asian lady beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,8,mg/kg,intraperitoneal,-,norway rat,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,100,mg/L,spray,-,bertha armyworm,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.0503951,g/m2,"environmental, unspecified",-,parasitoid wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,8000,mg/kg,oral,-,grey field slug,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.06,g/m2,foliar spray,-,alfalfa leafcutter bee,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,550,mg/L,direct,-,parasitoid,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,450,mg/L,"environmental, unspecified",-,chalcid wasp,ECOTOX,ECOTOX Details
-1,LD100,-,mortality:acute,0.014,g/m2,"environmental, unspecified",-,braconid parasitoid wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,60,mg/kg,oral,-,chicken,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,1000,ppm,spray,-,ground beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,87,ppm,"topical, general",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,250,ppm,"environmental, unspecified",-,parasitic wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,1,ppm,direct,-,springtail,ECOTOX,ECOTOX Details
4,LD50,-,acute,2000,mg/kg,-,-,-,ACToR,Univ. of Florida Pesticide Toxicity Profiles : Dermal LD50 [1483]
4,LD50,-,acute,30,mg/kg,-,-,-,ACToR,Univ. of Florida Pesticide Toxicity Profiles : Rat oral LD50 [1483]
2,LD50,-,acute,17,mg/kg,-,-,-,ACToR,WHO Classifications of Pesticide Hazard : LD50 [2550]
6,LD50,-,acute,45,mg/kg,oral,-,rat,AcuteTox,AcuteTox Details
6,LD50,-,acute,34,mg/kg,oral,-,rat,AcuteTox,AcuteTox Details
6,LD50,-,acute,14.7,mg/kg,oral,-,rat,AcuteTox,AcuteTox Details
-1,LD50,-,mortality:acute,0.00026,mg/org,oral,-,honey bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.002608,mg,oral,-,buff tailed bumblebee,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00033,mg/org,oral,-,honey bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,2.1,mg/kg,"topical, general",-,egyptian cotton leafworm,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.000068,mg/org,"topical, general",-,honey bee,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00025,mg/org,"topical, general",-,stingless bee,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00036,mg/org,oral,-,honey bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.0001,g/m2,"environmental, unspecified",-,spotted tentiform leafminer,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.1,mg/L,aquatic - not reported,-,mayfly,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,1.1,mg/kg,"topical, general",-,egyptian cotton leafworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.0001,g/m2,"environmental, unspecified",-,spotted tentiform leafminer,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00041,mg/org,"topical, general",-,stingless bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,8.49,mg/kg,oral,-,house mouse,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.105,mg/org,"topical, general",-,land snail,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.000123,mg/org,"topical, general",-,hawk moth,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.000164,mg/org,"topical, general",-,hawk moth,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,281,mg/L,spray,-,tomato hornworm,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00029,mg/org,"topical, general",-,stingless bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,8.2,mg/kg,"topical, general",-,egyptian cotton leafworm,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.000201,mg/org,"topical, general",-,old world bollworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,16.8,mg/kg,oral,-,mallard duck,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00034,mg/org,"topical, general",-,stingless bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,2.97,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,24.2,mg/kg,oral,-,northern bobwhite quail,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.000176,mg/org,"topical, general",-,hawk moth,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,40,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,3.49,ppm,"environmental, unspecified",-,oblique banded leaf roller,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.000268,mg/org,"topical, general",-,old world bollworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,7.02,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,2.02,mg/kg,"topical, general",-,large aspen tortrix moth,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00023,mg/org,oral,-,honey bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,8.7,mg/kg,intraperitoneal,-,house mouse,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.002752,mg,oral,-,buff tailed bumblebee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,1.03,mg/kg,"topical, general",-,douglas-fir tussock moth,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,2.24,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:chronic,0.000726,mg/org,multiple routes between application groups,-,honey bee,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:chronic,0.00129,mg/org,multiple routes between application groups,-,honey bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,7.04,ppm,"environmental, unspecified",-,oblique banded leaf roller,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,24,ppm,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.000088,mg,oral,-,hoverfly,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:chronic,0.000632,mg/org,multiple routes between application groups,-,honey bee,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.000236,mg/org,"topical, general",-,old world bollworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,1.1,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,4.87,mg/kg,"topical, general",-,modoc budworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,8.36,mg/kg,"topical, general",-,soybean looper moth,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,25,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,2.25,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00017,mg/org,oral,-,honey bee,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00027,mg/org,oral,-,honey bee,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00023,mg/org,oral,-,honey bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,2.34,mg/kg,"topical, general",-,soybean looper moth,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,1.85,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,8.7,mg/kg,intraperitoneal,-,house mouse,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.003164,mg,oral,-,buff tailed bumblebee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,19.6,mg/kg,"topical, general",-,diamondback moth,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00008,mg/org,"topical, general",-,stingless bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,13.3,mg/kg,"topical, general",-,diamondback moth,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00002997,mg/org,dermal,-,delphacid planthopper,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.000373,mg/org,"topical, general",-,old world bollworm,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00024,mg/org,oral,-,honey bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.000062,mg,oral,-,hoverfly,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.0135,g/m2,spray,-,white pine weevil,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,4.46,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,15,mg/kg,oral,-,ring-necked pheasant,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,4.2,mg/fish,oral,-,common carp,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,7.7,ppm,"topical, general",-,sweetpotato weevil,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.000056,mg,oral,-,hoverfly,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00017,mg/org,oral,-,honey bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,107.2,mg/kg,"topical, general",-,coffee bean weevil,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.00302,mg,oral,-,buff tailed bumblebee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,6.3,ppm,"topical, general",-,sweetpotato weevil,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00005,mg/org,"topical, general",-,stingless bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.00008,mg,oral,-,honey bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,1.7,mg/kg,"topical, general",-,fall armyworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,1320,mg/kg,"topical, general",-,european corn borer,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,85,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,17,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00000071,mg/org,dermal,-,delphacid planthopper,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.00126096,g/m2,spray,-,hemlock sawfly,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,2.25,mg/kg,"topical, general",-,fall armyworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,50.2,mg/kg,injection,-,mallard duck,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00000041,mg/org,dermal,-,delphacid planthopper,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.18,mg/L,aquatic - not reported,-,mayfly,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.0001,g/m2,"environmental, unspecified",-,braconid wasp,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.4049,ug/eu,"topical, general",-,braconid parasitoid wasp,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.0021016,g/m2,spray,-,hemlock sawfly,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,32.1,mg/L,spray,-,corn earworm,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00012,mg/org,"topical, general",-,stingless bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.98,mg/kg,"topical, general",-,fall armyworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,6.29,mg/kg,intraperitoneal,-,norway rat,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.00278,mg,oral,-,red tailed bumblebee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,39.9,mg/L,spray,-,corn earworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,7.58,mg/kg,"topical, general",-,soybean looper moth,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00021,mg/org,oral,-,honey bee,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00019,mg/org,oral,-,honey bee,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.0896,mg/org,"topical, general",-,chocolate band snail,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,22.3909,mg/kg,"topical, general",-,bollworm,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00029,mg/org,oral,-,honey bee,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:chronic,0.000539,mg/org,multiple routes between application groups,-,honey bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,23.5,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.005529,g/m2,"environmental, unspecified",-,encyrtid parasitoid,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,8.3,mg/kg,intraperitoneal,-,house mouse,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,2.44,mg/kg,"topical, general",-,western spruce budworm,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00017,mg/org,oral,-,honey bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,15.9,mg/kg,oral,-,mallard duck,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.002177,mg,oral,-,red tailed bumblebee,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.000111,mg/org,"topical, general",-,hawk moth,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00019,mg/org,"topical, general",-,tobacco budworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.23,mg/L,aquatic - not reported,-,mayfly,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.0001402,mg/org,"topical, general",-,stingless bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,81,mg/kg,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,4.17,mg/kg,"topical, general",-,fall armyworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,1.97,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,90.2,mg/kg,"topical, general",-,coffee bean weevil,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,7.06,mg/kg,"topical, general",-,fall armyworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,2.69,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,1.29,mg/kg,"topical, general",-,fall armyworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.00301229,g/m2,spray,-,hemlock sawfly,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.0001,g/m2,"environmental, unspecified",-,braconid wasp,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.036,mg/fish,"topical, general",-,common carp,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:chronic,0.000682,mg/org,multiple routes between application groups,-,honey bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,7.51,mg/kg,"topical, general",-,tortrix moth,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,8.98,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.002365,mg,oral,-,red tailed bumblebee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,6.91,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.0119,mg/org,direct,-,land snail,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.003808,mg,oral,-,buff tailed bumblebee,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.0033,mg/org,oral,-,buff tailed bumblebee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,2.48,mg/kg,"topical, general",-,egyptian cotton leafworm,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.0432,mg/org,"topical, general",-,tobacco budworm,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00016,mg/org,"topical, general",-,honey bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,6.2,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,79,mg/kg,"topical, general",-,coffee bean weevil,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,8.03,mg/kg,"topical, general",-,corn earworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.000068,mg,oral,-,hoverfly,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,3.9,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,28,mg/kg,oral,-,chicken,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.0073,g/m2,spray,-,white pine weevil,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:chronic,0.56,ppm,oral,-,norway rat,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,11.22,mg/kg,"topical, general",-,soybean looper moth,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,49.07,mg/kg,"topical, general",-,soybean looper moth,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,6.03,ppm,"topical, general",-,sweetpotato weevil,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,1.2,mg/L,aquatic - not reported,-,mayfly,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,34,mg/kg,oral,-,japanese quail,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00015,mg/org,"topical, general",-,stingless bee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,3.34,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,46.3,mg/kg,oral,-,house sparrow,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00346,mg/org,oral,-,buff tailed bumblebee,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,65.4,mg/kg,"topical, general",-,coffee bean weevil,ECOTOX,ECOTOX Details
5,LD50,-,acute,27.4,mg/kg-day,oral,-,rat,EFSA,EFSA details
5,LD50,-,acute,30.4,mg/kg,-,-,bobwhite quail,EFSA,EFSA details
5,LD50,-,acute,24.2,mg/kg-day,-,-,bobwhite quail,EFSA,EFSA details
5,LD50,-,acute,30,mg/kg,oral,-,not reported,EFSA,EFSA details
-1,LD50,-,ecotox,0.16,ug/piece,-,-,honey bee,EFSA,EFSA details
-1,LD50,-,ecotox,0.16,ug/piece,-,-,honey bee,EFSA,EFSA details
5,LD50,-,acute,24.2,mg/kg-day,-,-,bobwhite quail,EFSA,EFSA details
5,LD50,-,acute,24.2,mg/kg,-,-,bobwhite quail,EFSA,EFSA details
-1,LD90,-,mortality:chronic,0.006533,mg/org,multiple routes between application groups,-,honey bee,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,0.0700532,g/m2,spray,-,hemlock sawfly,ECOTOX,ECOTOX Details
-1,LD90,-,mortality:chronic,0.00442,mg/org,multiple routes between application groups,-,honey bee,ECOTOX,ECOTOX Details
-1,LD90,-,mortality:chronic,0.005166,mg/org,multiple routes between application groups,-,honey bee,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,2.24,mg/kg,"topical, general",-,douglas-fir tussock moth,ECOTOX,ECOTOX Details
-1,LD90,-,mortality:chronic,0.005665,mg/org,multiple routes between application groups,-,honey bee,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,8.73,mg/kg,"topical, general",-,large aspen tortrix moth,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,0.032925,g/m2,spray,-,hemlock sawfly,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,0.0175133,g/m2,spray,-,hemlock sawfly,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,55.3,mg/kg,"topical, general",-,western spruce budworm,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,30.5,mg/kg,"topical, general",-,modoc budworm,ECOTOX,ECOTOX Details
