PRIORITY,TYPE,SUBTYPE,RISK_ASSESSMENT,VALUES,UNITS,STUDY_TYPE,EXPOSURE_ROUTE,SPECIES,SOURCE,DETAILS
6,LD100,-,mortality:chronic,4.2,ppm,"topical, general",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,10,mg/L,static,-,leopard frog,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,2000,ppm,"environmental, unspecified",-,elm leaf beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,0.001,mg/L,lentic ,-,bluegill,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,300,ppm,immersion,-,two spotted lady beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0044,mg/L,static,-,striped bass,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,0.005,mg/L,lentic ,-,bony fishes,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,0.0001,mg/L,flow-through,-,bluegill,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,300,ppm,immersion,-,two spotted lady beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.001,mg/L,renewal,-,chinook salmon,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0094,mg/L,renewal,-,japanese medaka,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,300,ppm,"environmental, unspecified",-,two spotted lady beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0979,mg/L,aquatic - not reported,-,fathead minnow,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,20000,ppm,"environmental, unspecified",-,parasitoid wasp,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,300,ppm,immersion,-,two spotted lady beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.0053,mg/L,aquatic - not reported,-,water flea,ECOTOX,ECOTOX Details
6,LD100,-,mortality:chronic,0.0002,mg/L,flow-through,-,bluegill,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,300,ppm,immersion,-,two spotted lady beetle,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.005,mg/L,lentic ,-,bluegill,ECOTOX,ECOTOX Details
6,LD100,-,mortality:acute,0.001,mg/L,renewal,-,chinook salmon,ECOTOX,ECOTOX Details
4,LD50,-,acute,2500,mg/kg,-,-,-,ACToR,Univ. of Florida Pesticide Toxicity Profiles : Dermal LD50 [1483]
4,LD50,-,acute,451,mg/kg,-,-,-,ACToR,Univ. of Florida Pesticide Toxicity Profiles : Rat oral LD50 [1483]
2,LD50,-,acute,87,mg/kg,-,-,-,ACToR,WHO Classifications of Pesticide Hazard : LD50 [2550]
6,LD50,-,acute,325,mg/kg,oral,-,rat,AcuteTox,AcuteTox Details
6,LD50,-,acute,88,mg/kg,oral,-,rat,AcuteTox,AcuteTox Details
6,LD50,-,acute,325,mg/kg,oral,-,rat,AcuteTox,AcuteTox Details
6,LD50,-,mortality:acute,0.013,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.0000008,mg/org,"topical, general",-,striped riceborer,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,150,mg/L,"topical, general",-,common green lacewing,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.00138,g/m2,direct,-,crucifer flea beetle,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00013,mg/org,"topical, general",-,cowpea curculio,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.01,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,3,mg/L,"topical, general",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.0019,g/m2,"environmental, unspecified",-,pollen beetle,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,140,mg/L,"topical, general",-,common green lacewing,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.419,mg/kg,"environmental, unspecified",-,budworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,381,mg/kg,oral,-,northern bobwhite quail,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.1,mg/kg,"topical, general",-,diamondback moth,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00062,mg/org,"topical, general",-,old world bollworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,4.357,mg/kg,"environmental, unspecified",-,budworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,180,mg/L,"environmental, unspecified",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,20,mg/L,"environmental, unspecified",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,20,mg/L,"environmental, unspecified",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,210,mg/L,"environmental, unspecified",-,common green lacewing,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00003,mg/org,"topical, general",-,old world bollworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.011,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,390,mg/L,"environmental, unspecified",-,common green lacewing,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.604,mg/kg,"topical, general",-,budworm,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,400,mg/L,"environmental, unspecified",-,ladybird beetle,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00064,mg/org,"topical, general",-,old world bollworm,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.0003,mg/org,"topical, general",-,boll weevil,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.000157,mg/org,"topical, general",-,cowpea curculio,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00014,mg/org,"topical, general",-,boll weevil,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.0000078,mg/org,"topical, general",-,striped riceborer,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,381,mg/kg,oral,-,northern bobwhite quail,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00000437,mg/org,"topical, general",-,striped riceborer,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.000011,mg/org,"topical, general",-,oriental fruit moth,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00015,mg/org,"topical, general",-,boll weevil,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.000046,mg/org,"topical, general",-,european corn borer,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00000247,mg/org,"topical, general",-,striped riceborer,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.0000172,mg/org,"topical, general",-,honey bee,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.000385,mg/org,"topical, general",-,cowpea curculio,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,10,mg/L,"topical, general",-,ladybird beetle,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00009,mg/org,"topical, general",-,boll weevil,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,0.0051,g/m2,"environmental, unspecified",-,pollen beetle,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,70,mg/L,"topical, general",-,ladybird beetle,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00000111,mg/org,"topical, general",-,striped riceborer,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00011,mg/org,"topical, general",-,cowpea curculio,ECOTOX,ECOTOX Details
6,LD50,-,mortality:acute,44.9,mg/kg,"topical, general",-,diamondback moth,ECOTOX,ECOTOX Details
-1,LD50,-,mortality:acute,0.00002,mg/org,"topical, general",-,old world bollworm,ECOTOX,ECOTOX Details
5,LD50,-,acute,1312,mg/kg-day,-,-,bobwhite quail,EFSA,EFSA details
5,LD50,-,acute,88.5,mg/kg,oral,-,rat,EFSA,EFSA details
-1,LD50,-,ecotox,0.06,ug/piece,-,-,honey bee,EFSA,EFSA details
-1,LD90,-,mortality:acute,0.000015,mg/org,"topical, general",-,oriental fruit moth,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,60,mg/L,"topical, general",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,2590,mg/L,"environmental, unspecified",-,common green lacewing,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,3710,mg/L,"topical, general",-,common green lacewing,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,2.417,mg/kg,"environmental, unspecified",-,budworm,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,1710,mg/L,"environmental, unspecified",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,30,mg/L,"environmental, unspecified",-,ladybird beetle,ECOTOX,ECOTOX Details
-1,LD90,-,mortality:acute,0.000348,mg/org,"topical, general",-,cowpea curculio,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,25.857,mg/kg,"environmental, unspecified",-,budworm,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,0.032,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,470,mg/L,"environmental, unspecified",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,30,mg/L,"environmental, unspecified",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,0.025,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
-1,LD90,-,mortality:acute,0.000578,mg/org,"topical, general",-,cowpea curculio,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,0.025,mg/kg,"topical, general",-,cabbage looper,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,153370,mg/L,"environmental, unspecified",-,common green lacewing,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,190,mg/L,"topical, general",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,2180,mg/L,"topical, general",-,ladybird beetle,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,650,mg/L,"topical, general",-,common green lacewing,ECOTOX,ECOTOX Details
-1,LD90,-,mortality:acute,0.000619,mg/org,"topical, general",-,european corn borer,ECOTOX,ECOTOX Details
-1,LD90,-,mortality:acute,0.000196,mg/org,"topical, general",-,cowpea curculio,ECOTOX,ECOTOX Details
-1,LD90,-,mortality:acute,0.00247,mg/org,"topical, general",-,cowpea curculio,ECOTOX,ECOTOX Details
6,LD95,-,mortality:acute,0.00444,g/m2,direct,-,crucifer flea beetle,ECOTOX,ECOTOX Details
6,LD95,-,mortality:acute,0.2,mg/kg,intracranial ,-,house mouse,ECOTOX,ECOTOX Details
6,LD95,-,mortality:acute,0.2,mg/kg,"topical, general",-,american cockroach,ECOTOX,ECOTOX Details
-1,LD99,-,mortality:acute,0.000022,mg/org,"topical, general",-,oriental fruit moth,ECOTOX,ECOTOX Details
